被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
中国中信有限公司,中信出版：公司章程,"公司于2019年6月14日经中国证券监督管理委员会（以下简称“中国证监会”）核准，首次向社会公众发行人民币普通股47,537,879股，于2019年7月5日在深圳证券交易所创业板上市。
(三)将股份用于员工持股计划或者股权激励；
第二十八条公司不接受本公司的股份作为质押权的标的。
董事可以由高级管理人员兼任，但兼任高级管理人员职务的董事以及由职工代表担任的董事，总计不得超过公司董事总数的二分之一。
监事会应当包括股东代表和适当比例的公司职工代表，其中职工代表的比例38不低于1/3。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/d54351dc-d211-4dfe-a485-44a727f77b46.PDF,VC,911100007178317092
招商银行股份有限公司,雷柏科技：关于使用自有闲置资金进行现金管理的进展公告,"近日，公司与中信银行股份有限公司深圳分行（以下简称“中信银行”）签订了《中信银行结构性存款产品总协议》。
3.2020年4月23日，公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于当日收到《招商银行结构性存款交易申请确认表》。
4.2020年6月30日，公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于当日收到《招商银行结构性存款交易申请确认表》。
7.公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于2020年10月19日收到《招商银行结构性存款交易申请确认表》。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/03ad2000-aaca-4088-af13-3d8131e7c4b0.PDF,VC,9144030010001686XA
中国民生银行股份有限公司,雷柏科技：关于使用自有闲置资金进行现金管理的进展公告,"近日，公司与中信银行股份有限公司深圳分行（以下简称“中信银行”）签订了《中信银行结构性存款产品总协议》。
3.2020年4月23日，公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于当日收到《招商银行结构性存款交易申请确认表》。
4.2020年6月30日，公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于当日收到《招商银行结构性存款交易申请确认表》。
7.公司向招商银行股份有限公司深圳新时代支行（以下简称“招商银行”）提交了《招商银行单位结构性存款业务申请书》，并于2020年10月19日收到《招商银行结构性存款交易申请确认表》。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/03ad2000-aaca-4088-af13-3d8131e7c4b0.PDF,VC,91110000100018988F
江苏东方盛虹股份有限公司,东方盛虹：东吴证券股份有限公司关于公司2020年度持续督导定期现场检查报告,"东方盛虹于2018年8月完成非公开发行股份购买江苏国望高科纤维有限公司（以下简称“国望高科”）100%股权交易。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/b80324fc-707c-4cb7-84a6-0bbb6757bd6c.PDF,VC,91320500704043818X
中国工商银行,美力科技：关于公司拟向银行申请授信额度的公告,"为满足正常生产运营及大明市项目等资金需求，公司拟向银行，新增申请总计不超过人民币70,000万元的授信额度，具体金额以最终签署协议为准。
5、公司拟向浙商银行股份有限公司新昌支行，申请不超过5,000万元的授信额度，授信种类为综合授信。
以上授信额度不等于公司的实际融资金额，实际融资金额应在授信额度内，以银行与公司实际发生的融资金额为准。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/bc9a0d01-a9e7-4cf9-8e2a-b6d91717cdff.PDF,VR,8EE06DB7AB6D4B77E0532D89170A6C67
中国工商银行股份有限公司合肥双岗支行,美力科技：关于公司拟向银行申请授信额度的公告,"为满足正常生产运营及大明市项目等资金需求，公司拟向银行，新增申请总计不超过人民币70,000万元的授信额度，具体金额以最终签署协议为准。
5、公司拟向浙商银行股份有限公司新昌支行，申请不超过5,000万元的授信额度，授信种类为综合授信。
以上授信额度不等于公司的实际融资金额，实际融资金额应在授信额度内，以银行与公司实际发生的融资金额为准。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/bc9a0d01-a9e7-4cf9-8e2a-b6d91717cdff.PDF,VC,91100000100003962T
中国机械工业集团有限公司,美力科技：向不特定对象发行可转换公司债券募集说明书,"2018年5月11日，公司召开的2017年度股东大会审议通过《关于公司2017年度利润分配预案的议案》，以公司股本178,950,550股为基数，向全体股东每10股派发现金红利1.00元（含税），合计共派发现金红利1,789.51万元（含税）。
2019年5月17日，公司召开的2018年度股东大会审议通过《关于公司2018年度利润分配预案的议案》，以截至2019年4月19日公司总股本扣除公司股票回购专户上已回购股份后的178,755,650股为分配基数（公司总股本为178,950,550股，公司股票回购专户股份数量为194,900股），向全体股东每10股派发现金股利人民币0.5元（含税），合计派发现金股利人民币893.78万元（含税）。
2020年5月15日，公司召开的2019年度股东大会审议通过《关于公司2019年度利润分配预案的议案》，以公司总股本扣除公司股票回购专户上已回购股份后的173,450,750股为分配基数（公司总股本为178,950,550股，公司股票回购专户股份数量为5,499,800股），向全体股东每10股派发现金股利人民币0.5元（含税），合计派发现金股利人民币867.25万元（含税）。
本次变更募集资金金额占募集资金净额的比例为16.36%。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/4e267a41-cecd-49fd-8a4c-2286caf8b57d.PDF,VC,911100001000080343
浦发银行,国风塑业：关于签订募集资金三方监管协议的公告,"经中国证券监督管理委员会《关于核准安徽国风塑业股份有限公司非公开发行股票的批复》（证监许可[2020]2211号）核准，公司向特定对象非公开发行156,526,541股A股股票，募集资金总额为707,499,965.32元，扣除各项发行费用12,236,722.51元（不含税）后，实际募集资金净额为人民币695,263,242.81元。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/3a53035e-fa5c-49f8-9c29-a6fc2f81c3a9.PDF,VR,985025DE1CDC01E6E0532D89170A4100
浦发银行,国风塑业：关于签订募集资金三方监管协议的公告,"经中国证券监督管理委员会《关于核准安徽国风塑业股份有限公司非公开发行股票的批复》（证监许可[2020]2211号）核准，公司向特定对象非公开发行156,526,541股A股股票，募集资金总额为707,499,965.32元，扣除各项发行费用12,236,722.51元（不含税）后，实际募集资金净额为人民币695,263,242.81元。
",2021/01/23 00:00,负面信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/3a53035e-fa5c-49f8-9c29-a6fc2f81c3a9.PDF,VR,985025DE1CDA01E6E0532D89170A4100
中国工商银行股份有限公司,美力科技：关于公司拟向银行申请授信额度的公告,"为满足正常生产运营及大明市项目等资金需求，公司拟向银行，新增申请总计不超过人民币70,000万元的授信额度，具体金额以最终签署协议为准。
5、公司拟向浙商银行股份有限公司新昌支行，申请不超过5,000万元的授信额度，授信种类为综合授信。
以上授信额度不等于公司的实际融资金额，实际融资金额应在授信额度内，以银行与公司实际发生的融资金额为准。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/bc9a0d01-a9e7-4cf9-8e2a-b6d91717cdff.PDF,VC,91100000100003962T
浦发银行,川能动力：发行股份购买资产并募集配套资金暨关联交易报告书（草案）（二次修订稿）,"1、2020年11月26日，第七届董事会第三十三次会议调整内容2020年11月26日，公司召开第七届董事会第三十三次会议，审议通过了《关于本次发行股份购买资产并募集配套资金暨关联交易方案调整不构成重大调整的议案》等有关议案，拟对本次交易方案做出调整。
本次募集配套资金发行股票的定价基准日（以下简称“定价基准日”）为公司审议本次发行股份购买资产并募集配套资金相关议案的董事会决议公告日，即公司第七届董事会第二十七次会议决议公告日。
1、拟增加或减少的交易标的的交易作价、资产总额、资产净额及营业收入占原标的资产相应指标总量的比例均不超过20%；2、变更标的资产对交易标的的生产经营不构成实质性影响，包括不影响标的资产及业务完整性等。
同时，川能动力拟以询价方式向不超过35名符合中国证监会规定的特定投资者非公开发行股份募集配套资金，募集配套资金总额预计不超过61,753.46万元，且不超过本次发行股份购买资产交易价格的100%，发行股份数量不超过本次交易前上市公司总股本的30%，即不超过38,100.00万股。
在扣除发行费用并支付相关中介机构费用后，本次募集配套资金拟用于标的公司投资建设“巴彦淖尔市生活垃圾焚烧发电项目”和“长垣县生活垃圾焚烧热电联产项目二期工程”，以及偿还银行贷款及支付本次交易相关税费，其中用于偿还银行贷款的比例将不超过募集配套资金总额的50%。
",2021/01/23 00:00,中性信息,公告,http://disc.static.szse.cn/download/disc/disk02/finalpage/2021-01-23/23bff6ac-2add-4321-adb5-7eaff404a7c5.PDF,VR,985025DE1CDC01E6E0532D89170A4100
