被投企业名称 ,资讯标题,简要,发布日期,SENTIMENT,来源,详细资讯,BUSI_TYPE,被投企业id
中国工商银行,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VR,97A06DD5A8D36EB8E0532D89170AACAD
中国工商银行,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VR,97A06DD5A8D16EB8E0532D89170AACAD
招商银行股份有限公司,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VC,9144030010001686XA
中国工商银行,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VR,8EE06DB7AB6D4B77E0532D89170A6C67
中国工商银行股份有限公司,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VC,91100000100003962T
中国工商银行,深圳市汇顶科技股份有限公司关于使用闲置自有资金进行现金管理的进展公告,"重要内容提示：
通过选择适当的时机，阶段性购买安全性高、流动性好、低风险的金融机构现金管理类产品，提高公司资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。
1、在确保不影响公司正常生产经营的基础上，根据公司闲置自有资金情况，针对现金管理类产品的安全性、期限和收益情况选择合适的投资标的。
2、建立台账对购买的产品进行管理，及时分析和跟踪产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。
3、公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。
",2021/01/22 07:41,中性信息,搜狐网,https://www.sohu.com/a/446026288_120988533,VR,9851441AFBE08E43E0532B89170AF414
阳光保险集团股份有限公司,如何玩转奥运营销 | 陶氏公司的“可持续”营销观,"陶氏致力于帮助奥运城市创造长期的、积极的可持续遗产。
体育之所以成为众多顶级品牌的营销阵地，与其健康、向上、年轻、可持续的发展理念密不可分。
纵览国际奥委会的TOP赞助商，每一家都在各自领域对奥运会发展产生着重要影响。
在奥运会这个世界瞩目的赛场上，赞助商肯定要尽可能展现企业的产品、性能或者服务的优势，这也几乎是所有国际奥委会TOP赞助商的基础诉求。
如今，陶氏公司还希望借助其他手段来强化与国际奥委会达成的碳合作伙伴关系。
",2021/01/22 07:40,中性信息,搜狐网,https://www.sohu.com/a/445988817_115533,CR,91440300664161245Y
福莱特玻璃集团股份有限公司,中银基金管理有限公司关于旗下部分基金投资,"中银基金管理有限公司(以下简称“本公司”)旗下部分基金参加了福莱特玻璃集团股份有限公司（股票简称：福莱特，代码：601865）非公开发行股票的认购。
风险提示：本公司承诺以诚实信用、勤勉尽责的原则管理和运用基金资产,但不保证基金一定盈利,也不保证最低收益。
",2021/01/22 07:40,中性信息,搜狐网,https://www.sohu.com/a/446026163_120988533,VC,913300007044053729
比亚迪股份有限公司,【新能源车投资日报】明星基金经理重仓标的有何看点？,"剖析投资机会。
1月21日，乘联会发布消息，预计2021年乘用车增长8%，汽车增长4%。
野村发布研究报告，将赣锋锂业（港股）目标价由53.8港元大幅上调186%至154港元。
昨天投资日报提及“关注配售机构”，今天配售结果显示：有200多家机构抢购，其中包括红杉中国、社保、CIC等在内的中国主权基金，部分欧洲和中东主权基金，以及电池及汽车产业链上下游公司等，超额认购达数倍。
1月20日，公募基金陆续披露去年四季报，其中不乏部分常年业绩亮眼的明星基金经理管理的基金。
",2021/01/22 07:39,中性信息,新浪网,https://finance.sina.com.cn/money/fund/original/2021-01-22/doc-ikftpnny0421925.shtml,VC,91440300192317458F
深圳华大基因股份有限公司,核酸检测概念股大涨，第三方核检机构吃香？有机构称：咨询电话一个接一个,"1月21日，核酸检测试剂概念股强势爆发，迪安诊断（300244，SZ）、凯普生物（300639，SZ）涨超10%，金域医学（603882，SH）、西陇科学（002584，SZ）、明德生物（002932，SZ）涨停（10%）……
这无疑也利好核酸检测行业。
其实，受新冠肺炎疫情影响，多家开展核酸检测业务的公司业绩大幅上涨。
大多数机构表示，可以在打电话预约的当天就进行检测。
华安证券认为，春节期间返乡人员核酸检测政策的提出和后续落实，对于新冠核酸检测试剂生产企业及提供新冠检测服务的第三方实验室来说提供了重大机遇。
",2021/01/22 07:38,正面信息,每日经济网,https://www.mrjjxw.com/articles/2021-01-22/1606067.html,CR,914403005586967563
浦发银行,财经早知道：国常会部署强化措施完善制度坚决制止涉企乱收费等,"文字不过瘾，想来点听的？
服务能否满足春运期间激增的需求，如何与乡村地区的需求衔接，对核酸检测机构来说也是挑战。
会议强调，要解放思想、提高认识，努力帮助民营经济、中小企业解决最直接的现实困难。
目前，商务部正在会同海南省和有关部门，积极推进海南自由贸易港跨境服务贸易负面清单相关工作。
商务部国际贸易经济合作研究院研究员周密对中国证券报记者表示，长期以来，加工制造业比较发达的地区需要中西部地区的劳动力资源。
",2021/01/22 07:38,负面信息,财新网,http://finance.caixin.com/2021-01-22/101653938.html,VR,985025DE1CDC01E6E0532D89170A4100
浦发银行,财经早知道：国常会部署强化措施完善制度坚决制止涉企乱收费等,"文字不过瘾，想来点听的？
服务能否满足春运期间激增的需求，如何与乡村地区的需求衔接，对核酸检测机构来说也是挑战。
会议强调，要解放思想、提高认识，努力帮助民营经济、中小企业解决最直接的现实困难。
目前，商务部正在会同海南省和有关部门，积极推进海南自由贸易港跨境服务贸易负面清单相关工作。
商务部国际贸易经济合作研究院研究员周密对中国证券报记者表示，长期以来，加工制造业比较发达的地区需要中西部地区的劳动力资源。
",2021/01/22 07:38,负面信息,财新网,http://finance.caixin.com/2021-01-22/101653938.html,VR,985025DE1CDA01E6E0532D89170A4100
浦发银行,财经早知道：国常会部署强化措施完善制度坚决制止涉企乱收费等,"文字不过瘾，想来点听的？
服务能否满足春运期间激增的需求，如何与乡村地区的需求衔接，对核酸检测机构来说也是挑战。
会议强调，要解放思想、提高认识，努力帮助民营经济、中小企业解决最直接的现实困难。
目前，商务部正在会同海南省和有关部门，积极推进海南自由贸易港跨境服务贸易负面清单相关工作。
商务部国际贸易经济合作研究院研究员周密对中国证券报记者表示，长期以来，加工制造业比较发达的地区需要中西部地区的劳动力资源。
",2021/01/22 07:38,负面信息,财新网,http://finance.caixin.com/2021-01-22/101653938.html,VR,985002070689D612E0532B89170AB296
